"BuildingAge","BuildingHeight","Insulation","AverageTemperature","SunlightExposure","WindSpeed","OccupancyRate","HeatingLoad"
14.91,24.01,0,10.28,256.42,7.53,0.13,270.61
34.33,42.01,1,17.68,499.66,10.79,0.54,346.98
14.31,12.69,1,18.11,376.4,8.03,0.5,217.04
23.39,14.22,1,25.5,190.64,1.15,0.41,213.77
24.84,13.94,1,21.64,72.54,3.99,0.78,229.48
20.39,5.46,1,17.57,153.16,8.84,0.47,214.4
25.03,23.37,1,12.61,191.65,5.82,0.17,269.97
12.13,24.34,1,18.72,59.95,2.59,0.22,242.07
13.49,7.15,1,24.57,124.51,2.87,0.29,192.34
13.47,50.91,0,17.41,882.51,5.36,0.29,349.08
10.21,7.5,0,16.56,282.62,5.07,0.72,202.33
29.94,9.45,1,20.59,88.7,4.21,0.16,224.3
28.9,19.19,1,11.28,80.71,6.48,0.17,265.95
13.4,6.47,1,16.46,52.68,3.23,0.41,206.3
48.53,39.43,1,17.81,889.49,2.63,0.88,331.68
42.01,13.83,0,22.3,113.4,5.93,0.21,256.01
13.98,14.76,1,23.84,393.21,8.84,0.71,215.77
26.85,9,1,15.23,88.18,4.03,0.14,229.61
17.2,52.43,0,17.93,402.92,2.89,0.65,378.68
21.23,24.52,1,21.52,134.41,2.79,0.38,252.79
29.83,16.31,0,20.99,137.78,3.73,0.6,239.38
13.54,42.97,1,16.06,623.62,6.88,0.37,319.94
11.92,10.78,1,15.24,72.01,1.25,0.75,213.38
30.53,15.25,1,12.54,117.62,1.04,0.34,245.48
29.46,3.74,1,14.71,55.23,4.32,0.78,225.17
27,22.42,0,18.5,636.47,6.93,0.81,254.25
21.21,6.06,0,19.75,170.91,2.64,0.72,209.4
8.38,15.63,1,16.39,62.79,4.41,0.54,222.4
17.43,8.16,0,19.5,67.58,11.89,0.55,231.74
25.3,54.57,0,23.24,437.43,2.79,0.88,393.36
22.14,12.75,0,14.59,115.8,3.81,0.69,237.71
16.39,22.02,1,17.14,668.62,5.07,0.73,235.56
6.88,11.22,0,19.64,953.39,8.57,0.23,194.74
16.1,6.17,1,14.1,188.62,3.39,0.31,209.88
50.26,59.88,1,16.04,632.67,2.67,0.29,448.59
30.3,5.2,1,28.37,73.59,4.81,0.31,209.39
18.35,12.65,1,29.21,266.07,6.04,0.37,203.06
15.84,18.1,1,16.13,541.15,6.31,0.72,225.75
46.01,8.64,1,13.34,72.24,4.08,0.27,255.63
19.82,26.31,0,22.76,755.43,6.14,0.37,247.67
37.07,27.96,1,19.35,215.23,4.7,0.73,290.9
15.02,16.48,1,14.58,85.52,12.18,0.19,246.03
13.66,94.33,0,25.49,572.34,1.65,0.42,663.83
12.94,11.13,1,16.51,192.73,1.62,0.34,209.14
19.43,36.69,1,16.47,733.58,7.09,0.42,294.53
24.11,7.28,0,15.48,220.87,5.3,0.85,222.22
22.32,7.55,1,21.45,257.84,6.2,0.64,211.57
25.63,7.79,0,21.68,78.17,1.49,0.26,211.67
23.7,22.4,0,19.47,36.63,1.06,0.6,254.44
22.09,16.91,0,15.09,99.61,3.96,0.73,247.64
18.76,14.66,0,20.91,55.4,4.07,0.48,227.37
29.22,3.73,1,18.58,254.2,4.7,0.63,209.71
10.15,13.2,1,14.85,10.29,1.82,0.32,216.35
9.64,12.09,1,17.06,139.54,4.02,0.32,212.15
26.05,8.64,0,18.98,81.03,2.61,0.63,226.6
15.14,24.5,1,20.18,60.64,3.42,0.64,250.85
35.74,27.3,1,14.22,727.21,2.71,0.6,277.36
25.26,10.4,0,18.02,215.56,0.98,0.4,219.92
11.89,14.4,1,20.65,100.74,6.18,0.86,220.54
13.69,6.71,1,22.89,246.67,4.41,0.77,194.3
30.14,13.12,0,20.97,97.1,3.09,0.52,240.49
9.39,9.23,0,19.02,37.58,6.6,0.32,208.46
16.86,5.75,1,19.3,216.49,5.59,0.31,204.5
25.35,10.75,0,22.78,181.45,1.32,0.5,216.44
21.47,16.8,0,15.94,317.96,1.66,0.71,234.65
26.4,20.07,0,11.2,598.89,3.26,0.64,250.92
31.59,9.32,1,14.67,107.37,5.07,0.63,237.81
21.13,31.48,0,17.25,203.98,5.21,0.9,297
18.16,15.7,0,16.17,133.29,0.87,0.72,233.32
18.51,29.77,0,10.86,524.89,4.63,0.18,283.45
15.46,5.32,0,17.64,91.49,3.04,0.56,204.88
7.96,19.26,0,14.66,75.02,2.95,0.61,236.41
58.97,13.82,1,20.82,78.11,8.47,0.7,279.27
30.02,43.9,0,18.11,696.27,6.07,0.24,347.38
28.94,16.6,1,16.35,27.22,2.71,0.95,248.93
17.32,13.4,0,20.5,153.31,3.31,0.26,218.22
38.67,21.51,0,14.53,672.09,6.07,0.77,270.67
43.93,35.79,1,14.46,328.76,4.57,0.5,335.38
34.57,46.68,0,14.39,690.86,4.02,0.7,363.91
17.69,38.82,0,14.18,429.9,2.21,0.79,310.8
50.84,42.99,1,16.25,331.6,1.65,0.07,368.45
14.49,9.13,1,22.23,185.07,2.92,0.41,197.55
8.54,4.72,1,18.34,259.15,7.86,0.65,196
26.67,14.91,1,19.98,34.24,1.5,0.49,234.38
22.83,9.21,1,17.68,99.62,4.79,0.21,218.61
21.84,8.63,1,17.83,202.36,3.1,0.83,214.51
52.07,15.7,1,13.16,135.66,6.11,0.84,281.91
25.15,85.21,1,26.53,729.26,9.22,0.54,600.27
41.18,22.94,1,23.11,158.56,5.39,0.31,273.67
19.08,45.1,0,17.35,737.82,1.34,0.72,325.42
23.61,12.6,0,17.98,76.21,4.74,0.19,234.14
19.51,5.2,1,20.97,443.31,4,0.61,195.59
30.84,12.93,0,15.69,183.07,6.46,0.56,251.34
72.21,20.1,1,18.6,338.95,2.82,0.33,302.29
28.36,9.9,1,14.23,28.78,2.55,0.13,232.62
28.83,15.96,0,17.45,46.82,1.78,0.88,246.61
38.08,58.59,1,14.17,502,2.44,0.34,439.39
12.99,10.91,0,14.88,137.25,7.14,0.39,226.66
45.81,12.43,1,13.8,58.76,4.71,0.68,264.09
30.71,12.84,1,18.64,94.38,9.95,0.51,244.6
11.78,9.75,1,16.03,23.55,4.7,0.65,213.21
20.15,15.29,0,18.3,47.63,10.2,0.29,251.95
14.93,26.64,0,21.8,31.71,3.16,0.78,259.7
12,60.08,0,17.82,824.97,8.02,0.51,411.05
11.53,4.39,1,13.48,58.8,2.88,0.23,203.91
6.37,13.81,1,17.4,754.05,2.64,0.65,193.4
45.83,20.89,1,18.62,668.64,8.56,0.85,269.45
15.91,51.86,1,23.37,365.4,5.03,0.19,365.97
14.6,40.86,1,19.26,427.4,10.81,0.43,320.1
22.71,25.84,0,17.15,226.74,7.62,0.93,276.57
24.79,17.16,0,17.37,204.95,4.07,0.29,244.66
15.38,64.13,0,21.5,499.35,10.03,0.23,451.8
23.83,23.63,1,12.85,129.15,4.4,0.85,271.48
17.7,28.98,0,16.25,252.17,5.84,0.44,280.45
22.45,9.08,1,14.8,60.94,3.23,0.31,218.99
6.77,9.47,0,16.18,274.42,5.05,0.73,208.62
58.37,4.71,0,12.93,101.47,2.58,0.6,270.01
16.17,6.92,0,23.71,70.35,7.17,0.71,209.5
17.21,53.23,1,18.58,621.76,5.24,0.53,372.61
14.13,13.11,0,18.02,330.64,6.32,0.71,220.7
19.43,17.05,1,15.44,544.13,4.96,0.14,228.78
17.3,13.17,0,17.27,10.96,3.6,0.34,228.08
11.22,20.21,1,23.87,63.01,4.66,0.62,227.32
6.98,19.85,0,15.44,155.19,3.95,0.6,233.37
20.84,12.83,0,20.43,143.97,4.38,0.44,228.11
26.46,6.65,1,19.05,204.38,5.47,0.65,217.33
15.96,56.55,0,21.92,487.16,1.88,0.61,390.91
11.96,32.54,1,20.49,968.91,7.48,0.74,257.19
21.5,8.08,0,11.96,159.27,3.4,0.55,228.49
19.72,23.08,1,14.89,92.26,0.21,0.36,254.63
6.67,5.52,0,17.53,44.88,2.63,0.72,197.36
16.19,59.33,1,18.14,622.56,2.09,0.28,402.44
19.78,46.32,0,18.12,734.76,4.17,0.19,337.85
16.55,10.75,1,24.47,134.83,2.76,0.24,203.91
11.9,14.67,0,20.53,71.03,2.31,0.16,214.55
26.43,7.58,1,25.01,150.69,3.31,0.68,209.74
9.64,13.8,0,22.38,137.66,2.58,0.59,204.78
62.61,6.21,1,26.2,86.52,2.88,0.91,252.84
12.1,35.43,0,15.97,675.6,0.13,0.82,271.53
19.62,3.86,0,21.66,82.55,11.28,0.72,215.32
15.16,9.2,1,21.63,154.21,10.42,0.86,213.99
19.04,11.89,1,17.39,180.94,3.08,0.74,216.98
11.5,7.41,0,13.43,19.69,1.94,0.63,209.32
16.98,7.75,0,16.15,186.76,6.78,0.81,219.82
12.86,22.94,1,28.14,55.57,6.05,0.25,233.5
19.95,25.09,1,19.46,495.21,3.29,0.25,245.63
16.74,22.33,1,16.98,175.8,5.97,0.29,250.77
26.32,9.19,1,15.79,91.87,5.77,0.55,228.4
10.35,17.91,1,22.53,72.59,2.98,0.85,221.06
14.72,45.17,1,16.2,476.06,0.77,0.39,328.17
16.3,8.15,1,24.81,185.24,3.28,0.49,195.68
39.3,12.27,1,11.83,158.05,9.64,0.3,261.41
33.81,13.93,1,17.01,99.48,7.58,0.48,253.4
9.99,70.79,1,16.87,572.92,1.25,0.18,474.68
51.04,4.99,1,12.66,287.14,4.57,0.85,254.48
29.01,11.57,1,14.27,179.31,2.66,0.45,234.23
53.97,11.89,1,20.07,108.44,4.64,0.47,259.57
21.1,57.6,0,13.26,508.18,6.96,0.87,427.1
18.32,5.09,0,22.02,203.57,3.11,0.51,197.66
15.35,54.77,1,17.38,442.92,6.2,0.53,388.42
8.11,15.8,0,18.82,167.2,3.73,0.43,214.17
40.46,13.92,1,20.06,121.91,2.03,0.47,246.11
18.01,49.39,1,10.11,460.35,2.76,0.25,367.04
25.8,17.04,0,20.88,33.41,1.37,0.54,238.33
34.04,41.09,0,18.18,566.12,8.69,0.34,343.09
22.13,22.51,1,20.97,76.3,3.22,0.32,246.2
6.17,8.4,1,13.73,144.88,8.53,0.8,210.43
13.62,15.05,1,17.1,98.38,0.74,0.68,221.06
12.72,17.51,1,13.36,112.94,5.84,0.56,238.21
31.49,8.64,0,13.55,200.85,0.49,0.48,231.04
26.91,5.22,1,15.7,92.74,4.23,0.75,219.17
31.13,20.69,1,12.58,228.72,3.89,0.65,265.06
19.71,10.41,0,15.8,207.79,5.75,0.72,227.96
37.96,13.32,0,17.57,135.87,0.12,0.7,245.02
29.36,15.74,0,24.41,231.48,5.08,0.1,233.55
27.79,26.63,1,11.61,448.31,5.49,0.32,277.51
17.32,60.1,1,16.98,382.02,2.49,0.68,421.84
18.75,21.4,1,12.25,281.32,0.38,0.38,244.76
20.9,9.45,1,28.38,69.25,0.6,0.58,200.83
12.23,42,1,8.9,625.87,1.64,0.82,317.72
13.52,24.74,1,14.31,146.72,3.62,0.34,255.61
13.91,15.03,0,15.56,80.87,1.47,0.38,226.21
19.46,4.6,0,14.64,262.65,6.13,0.63,217
27.62,14.12,1,22.1,46.19,5.87,0.78,237.21
26.69,17.05,1,8.92,98.92,1.78,0.47,259.05
33.78,19.21,0,17.37,113.87,4.36,0.65,264.03
13.01,38.13,1,18.5,531.82,1.56,0.6,291.29
15.12,34.43,1,20.75,444.76,1.14,0.88,268.64
12.36,21.75,1,20.01,387.73,2.07,0.76,226.03
25.8,8.34,0,19.3,85.42,3.02,0.54,224.07
28.52,73.68,0,16.63,886.96,4.84,0.48,514.92
24.27,6.24,0,19.14,48.04,2.19,0.45,214.22
36.54,8.12,1,17.42,167.2,5.45,0.69,234.81
33.69,22.45,1,22.06,111.37,6.29,0.13,269.23
21.4,11.07,1,21.05,52.67,4.83,0.81,223.35
17.62,38.65,1,15.54,788.27,2.14,0.84,292.39
28.64,13.13,0,21.88,79.25,4.25,0.9,233.24
14.24,10.4,1,15.16,61.8,0.2,0.44,210.76
22.56,17.02,1,15.91,125.27,5.77,0.05,245.13
20.6,13.38,1,21.08,177.77,2.22,0.36,218.98
25.37,5.65,1,15.78,132.31,4.23,0.92,218.09
27.63,50.08,0,18.81,418.25,3.94,0.85,377.35
20.94,30.85,0,16.51,316.08,3.92,0.57,282.49
16.27,20,0,14.98,551.88,4.57,0.2,241.04
14.66,81.07,1,16.96,469.51,2.6,0.13,566.78
14.89,18.64,1,18.99,532.03,5.59,0.57,223.21
17.29,9.5,1,22.34,25,3.28,0.39,207.1
28.56,15.65,1,15.52,230.06,1.21,0.42,237.45
24.95,9.52,1,23.02,121.38,10.45,0.14,223.32
47.53,10.3,1,22.62,86.97,7.65,0.58,253.57
13.36,25.97,0,19.55,292.57,4.7,0.62,253.45
46.75,10.04,0,17.41,113.28,2.12,0.57,253.67
80.55,11.9,0,20.19,44.15,3.52,0.5,296.12
11.84,18.43,1,15.37,668.17,3.49,0.26,216.52
13.48,58.65,0,22.27,667.92,4.48,0.55,392.38
10.6,7.35,1,20.67,184.05,3.32,0.82,194.38
27.6,18.09,0,21.33,54.13,0.97,0.59,243.31
38.54,8.52,1,23.04,135.16,6.46,0.26,231.38
15.82,11.31,0,20.7,182.23,2.21,0.65,208.25
18.25,5.46,0,15.81,375.26,3.21,0.64,207.25
25.98,4.43,0,19.59,223.73,3.3,0.49,214.8
14.01,32.55,1,22.92,702.56,2.97,0.3,255.38
10.28,14.46,1,23.25,76.11,3.4,0.71,204.01
13.61,31.95,0,24.96,450.35,4.67,0.56,266.08
15.11,8.61,0,12.1,77.74,1.32,0.69,218.65
13.47,19.54,0,19.4,126.97,4.74,0.64,236.65
20.36,7.22,1,17.65,68.21,2.29,0.44,210.84
24.21,17.61,0,12.65,214.02,7.14,0.83,256.18
28.67,12.77,1,17.75,177.85,3.05,0.79,232.88
15.64,7.67,0,15.15,177.34,6.08,0.42,213.77
10.22,59.09,1,15.22,860.31,5.53,0.58,397.47
17.91,24.21,1,15.44,625.44,4.03,0.61,242.88
30.38,30.68,1,23.73,416.36,2.17,0.26,275.88
17.61,8.93,1,13.9,142.55,5.09,0.79,218.88
52.15,8.16,1,9.49,85.22,6.95,0.41,273.99
9.49,7.85,1,21.86,119.16,1.79,0.3,189.51
35.36,23.19,1,18.75,74.58,6.28,0.21,275.45
16.74,14.7,0,19.14,306.39,4.37,0.5,225.74
21.84,82.66,1,12.31,501.31,2.68,0.45,594.8
11.1,66.89,1,18.21,728.28,4.13,0.85,448.55
7.67,37.51,1,14.5,85.22,5.6,0.49,307.35
6.92,9.79,1,15.56,153.95,8.28,0.69,207.2
12.83,5.12,1,21.21,52.82,16.11,0.52,210.71
86.57,16.97,1,19.81,114.32,2.42,0.38,312.02
20.43,25.48,1,25.84,152.87,3.85,0.3,249.94
26.06,17.22,0,17.79,85.9,4.61,0.66,248.49
16.93,55.3,0,16.42,375.7,2.71,0.07,399.63
20.95,10.34,0,10.96,124.94,2.7,0.5,232.96
9.15,24,1,13.2,127.36,1.75,0.7,253.48
26.04,6.72,1,24.41,66.81,1.78,0.58,210.92
13.11,11.56,1,18.69,223.18,2.37,0.25,208.89
10.02,8.68,1,16.59,86.77,4.05,0.93,206.8
42.74,14.18,1,20.91,66.27,5.59,0.53,250.08
23,25.56,1,16.56,224.9,3.83,0.32,266.11
17.43,29.35,0,19.16,108.44,3.23,0.55,276.24
14.17,7.43,0,21.76,129.6,5.24,0.53,206.7
15.21,17.66,0,17.12,472.68,2.54,0.43,226.43
10.09,13.33,1,13.92,102.76,4.16,0.11,218.86
32.3,101.79,1,9.35,548.14,4.52,0.29,788.68
22.31,8.42,1,20.91,15.93,3.59,0.45,214.07
12.53,12.85,0,18.32,93.9,6.49,0.41,225.12
33.56,17.12,1,14.98,344.07,7,0.45,258.69
26.69,11.65,1,18.67,122.14,4.39,0.9,226.61
19.59,6.4,1,19.09,128.6,10.09,0.46,213.62
26.93,6.81,1,10.48,121.58,5.87,0.65,235.18
30.87,14.83,1,17.23,46.72,0.39,0.5,239.13
59.78,11.57,1,10.28,84.49,5.19,0.63,287.12
23.32,11.34,1,16.29,198.99,4.15,0.48,222.04
8.86,32.4,1,24.26,407.95,6.27,0.06,257.38
28.57,33.4,0,24.44,140.39,5.26,0.76,299.99
17.62,10.39,1,15.33,146.78,1.12,0.55,212.88
9.84,13.1,1,12.2,234.27,3.54,0.17,217.01
26.52,22.06,0,23.61,162.01,2.05,0.54,250.52
39.9,8.36,1,17.1,2.18,1.87,0.5,241.45
13.93,14.22,0,16.27,137.36,3.43,0.63,227.01
33.01,26.43,1,17.41,99.3,7.12,0.47,286.72
22.49,10.69,1,14.47,69.29,8.29,0.67,233.54
28.7,12.45,1,20.95,123.12,8.48,0.56,236.76
47.77,9.86,1,23.95,67.36,6.04,0.8,249.68
64.3,36.13,0,14.99,650.1,8.36,0.84,358.94
17.89,59.71,0,25.24,534.03,3.17,0.81,404.43
17.72,31.06,0,17.04,570.05,2.12,0.56,269.1
23.39,43.93,0,14.07,571,3.4,0.46,341.24
17.37,20.47,1,20.63,71.08,5.06,0.13,241.59
35.33,10.46,0,20.3,122.9,0.41,0.46,229.02
28.07,5.24,0,16.21,94.63,8.55,0.58,234.23
26.75,8.98,0,15.92,62.96,9.99,0.5,242.87
8.42,30.73,1,15.73,224.4,2.82,0.31,267.2
8.61,6.13,0,20.31,108.67,6.77,0.97,201.64
39.91,3.94,1,14.12,60.03,4.55,0.72,236.58
17.07,72.73,1,12.85,586.53,1.23,0.75,501.92
28.57,23.11,1,23.52,806.58,14.19,0.39,255.81
14.83,10.41,1,19.27,230.63,6.88,0.59,212.21
5.52,25.86,0,20.59,129.58,2.91,0.14,241.66
52.71,13.32,1,16.66,193.16,6.2,0.72,270.18
53.77,12.47,1,16.46,154.52,4.36,0.81,268.74
39.59,15.42,0,16.96,839.52,1.21,0.65,238.06
15.56,20,0,19.36,64.62,3.39,0.48,239.18
14.37,29.42,1,16.86,255.05,4.68,0.5,266.91
33.64,52.18,1,20.56,72.24,3.14,0.35,399.57
11.2,17.05,1,24.38,207.9,9.81,0.43,221.89
8.32,32.75,0,20.13,535.9,1.59,0.2,260.98
13.6,10.01,1,22.28,193.58,6.51,0.27,202.94
21.76,16.17,1,20.17,120.01,6.05,0.81,235.67
22.31,7.64,1,13.31,216.69,3.01,0.59,217.47
8.96,10.56,1,14.45,223.68,2.72,0.17,207.11
22.07,8.01,1,22.43,103.08,11.38,0.6,219.08
21.83,6.23,0,17.85,37.55,5.19,0.2,222.64
20.27,15.82,0,23.62,107.18,11.97,0.35,244.62
21.55,29.26,1,12.01,517.35,2.13,0.64,271.57
21.98,13.25,0,18.51,63.05,3.39,0.67,233.43
23.35,11.61,1,14.37,24.94,1.09,0.7,227.28
7.76,11.43,1,18.68,227.07,0.8,0.86,201
20.03,10.08,0,17.24,87.95,8.77,0.67,236.34
12.41,9.62,1,17.16,407.66,3.38,0.18,203.82
53.72,17.31,1,14.28,231.34,2.7,0.27,279.92
8.46,5.14,1,17.33,155.29,9.8,0.9,202.46
14.63,11.2,1,21.95,91.04,1.99,0.3,208.14
25.63,32.91,1,22.63,616.83,5.68,0.84,277.74
11.66,14.4,0,20.77,260.57,6.26,0.34,215.97
10.05,6.78,1,22.47,250.3,1.24,0.23,185.93
27.66,67.11,1,16.18,703.79,6.81,0.65,474.25
30.66,14.06,0,15.46,259.38,2.39,0.53,240.38
24.65,17.62,1,17.02,52.24,3.26,0.6,247.87
50.6,37.93,1,22.58,319.36,3.54,0.63,338.44
15.42,27.32,0,16.38,132.9,2.63,0.7,265.85
12.48,23.84,0,19.16,850.28,3.09,0.07,227.25
9.29,44.25,1,16.07,536.9,3.59,0.74,320.84
13.16,14.87,0,14.36,54.75,0.58,0.55,223.68
38.89,19.08,1,10.71,138.55,7.93,0.22,281.84
26.88,10.94,1,18.78,38.53,0.54,0.69,219.53
59.43,11.33,1,19.16,147.7,4.42,0.47,270.78
18.02,20.04,1,9.43,564.7,8.63,0.25,248.78
18.34,26.05,1,19.16,799.75,3.87,0.21,240.93
12.48,63.06,1,23.95,593.51,4.51,0.56,419.53
22.37,13.29,1,15.13,116.79,3.21,0.22,227.07
22.65,47.37,1,18.84,414.96,4.85,0.49,353.28
11.11,27.29,0,13.33,267.08,3.28,0.89,263.6
22.43,10.67,1,19.82,215.58,6.42,0.82,220.96
22.54,34.4,1,15.01,628.96,5.15,0.66,290.25
25.01,9.18,0,11.45,222.64,4.64,0.12,235.35
12.72,32.71,1,14.21,440.06,3.01,0.69,274.31
11.5,14.72,1,6.89,257.81,5.68,0.79,237.3
6.52,50.44,0,14.92,770.96,4.51,0.63,348.47
10.77,44.67,1,14.19,273.17,2.62,0.35,331.96
13.46,57.25,1,15.65,287.98,4.76,0.31,411.8
14.82,13.13,1,16.96,177.16,1.65,0.73,215.04
20.48,64.29,1,17.36,513.5,3.2,0.39,450.92
6.69,26.2,1,13.24,464.24,6.17,0.45,251.55
33.05,11.75,0,12.33,274.11,3.94,0.52,248.42
28.16,21.73,1,19.54,80.06,4.1,0.63,259.23
18.81,10.62,0,14.5,166.86,2.75,0.88,225.49
19,19.64,1,22.15,288.98,1.52,0.36,227.17
31.2,34,0,15.03,493,2.78,0.45,300.52
25.56,8.46,0,18.09,103.77,12.5,0.25,244.56
11.48,6.64,0,17.59,334.49,1.53,0.86,195.71
33.15,4.59,1,22.33,169.94,7.22,0.28,219.15
27.93,22.04,0,11.76,353.71,4.41,0.43,266.75
16.68,26.17,1,23.06,526.66,1.46,0.74,238.62
9.19,6.2,1,25.2,225.08,1.03,0.34,178
27.33,5.5,1,23.41,91.65,5,0.73,215.07
23.38,36.64,0,13.48,74.08,4.04,0.08,328.99
23.15,13.95,0,17.24,91.46,4.99,0.19,234.24
15.77,57.08,0,16.43,522.49,7.44,0.72,410.58
33.67,10.26,1,23.63,118.12,1.56,0.56,221.8
22.32,33.51,1,21.95,524.7,5.45,0.6,276.5
37.58,6.7,1,20.5,153.33,5.31,0.8,232.13
11.82,71.03,1,21.53,471.9,7.98,0.58,484.83
27.14,38.74,0,13.79,472.65,2.22,0.49,326.14
28,8.44,1,18.35,170.21,4.98,0.36,224.75
22.38,11.29,0,13.18,286.53,2.19,0.65,230.31
43.04,61.68,1,17.65,474.09,3.93,0.29,462.73
20.55,17.42,0,13.16,108.43,1.91,0.09,243.74
26.49,21.41,0,19.13,283.28,1.9,0.67,253.32
31.99,10.69,1,17.04,71.37,6.21,0.61,239.7
10.31,45.02,1,25.73,392.45,2.61,0.54,311.11
20.98,17.92,1,19.68,592.77,2.64,0.46,224.41
13.71,36.93,0,15.42,507.85,4.37,0.41,294.1
18.73,24.67,0,18.33,104.56,1.71,0.22,255.83
30.72,12.73,1,18.08,16.09,8.28,0.15,246.94
25.09,56.65,1,20.89,652.71,1.84,0.7,391.46
21.98,11.71,1,16.37,202.66,5.31,0.25,227.81
17.58,6.28,1,10.23,187.19,5.08,0.42,221.36
9.34,5.47,1,21.29,284.02,0.72,0.4,185.32
7.16,11.64,0,12.16,218.22,2.56,0.75,213.01
20.37,20.11,0,17.82,988.77,8.28,0.65,233.3
10.27,56.58,0,21.7,490.83,4.76,0.83,386.48
11.54,3.51,1,17.6,62.84,8.79,0.07,199.6
24.9,6.91,1,23.04,217.43,4.44,0.78,208.64
7.74,40.46,0,14.59,572.8,5.94,0.69,309.79
19.26,41.63,1,14.79,704.34,5.89,0.32,320.7
20.01,21.06,1,19.44,58.88,5.23,0.32,245.58
10.54,8.91,1,21.46,43.83,2.55,0.82,196.48
10.49,9.5,0,15.03,183.67,3.13,0.67,208.13
9.49,20.38,0,15.71,147.31,9.93,0.7,251.04
12.55,32.39,1,17.95,779.87,8.9,0.44,267.99
22.5,7.57,1,7.6,41.16,4.18,0.37,237.35
28.35,19.46,0,14.5,14.85,3.37,0.16,265.12
24.15,12.54,0,15.6,360.24,4.2,0.37,229.69
6.08,12.67,1,20.26,89.27,5.67,0.19,204.53
56.04,31.08,1,13.79,839.27,4.81,0.42,313.98
30.14,23.05,1,19.37,145.78,1.35,0.38,257.97
14.26,86.13,0,18.42,585.46,4.84,0.4,611.88
12.31,18.12,1,18.15,23.17,3.99,0.53,233.9
15.14,5.23,1,17.14,38.23,2.89,0.96,203.91
25.51,24.82,1,21.96,650.97,2.52,0.69,244.95
34.98,21.99,1,13.87,460.6,8.59,0.41,271.8
15.25,11.33,1,15.5,256.74,2.15,0.4,215.9
17.11,18.1,1,21.62,356.23,4.06,0.46,220.4
10.27,3.74,0,12.22,188.12,3.06,0.73,201.97
19.1,9.78,1,11.96,47.49,4.65,0.74,227.85
36.04,9.05,1,20.76,76.7,2.48,0.57,229.79
37.59,18.22,1,12.68,273.02,4.18,0.51,261.2
24.55,12.25,0,13.02,34.26,2.71,0.69,239.61
13.14,6.21,1,17.08,186.64,3.04,0.71,198.84
36.8,8.44,1,16.31,58.82,2.94,0.3,233.88
30.16,14.9,1,24.34,387.8,1.77,0.49,224.35
14.72,20.09,1,17,241.04,4.75,0.46,237.82
12.79,17.79,0,15.28,249.55,3.87,0.29,232.49
19.87,90.56,1,22.84,495.17,3.71,0.87,647.63
22.93,6.19,1,19.51,73.36,1.71,0.49,207.39
15.32,17.52,1,23.46,51.34,1.17,0.41,219.54
13.37,11.75,1,22,275.96,8.91,0.59,207.74
9.3,46.93,0,25,517.74,5.32,0.65,328.58
15.87,13.06,1,19.34,614.8,0.86,0.23,202.66
19.98,85,1,18.13,626.2,0.19,0.36,592.65
22.04,7.14,0,21.38,85.64,5.5,0.28,214.27
39.88,14.58,1,18.59,190.28,2.81,0.46,250.03
38.23,9.47,1,27.27,28.96,3.32,0.09,225.19
35.15,23.77,1,6.7,69.39,3.21,0.9,292.57
18.98,7.46,0,21.57,65.96,3.47,0.18,210.99
24.42,14.03,0,22.99,33.54,4.97,0.46,232.61
17.98,4.6,0,16.76,180.44,2.49,0.31,202.52
25.08,10.66,1,20.09,104.72,5.67,0.66,227.35
19.35,31.89,1,19.51,473.25,0.64,0.61,268.44
21.43,21.42,1,7.58,382.21,3.07,0.46,258.33
13.32,11.92,1,17.64,283.76,3.29,0.77,211.16
22.34,9.33,1,18.84,56.26,3.58,0.37,219.62
9.49,16.25,1,19.78,180.32,2.95,0.38,212.43
37.05,9.39,0,16.15,93.99,10.26,0.83,257.64
8.59,16.69,0,22.2,737.87,3.25,0.17,202.4
37.1,81.55,0,22.3,681.82,2.95,0.15,582.95
25.07,7.97,1,13.34,148.84,5.2,0.59,230.6
53.82,35.01,1,15.72,751.43,2.28,0.38,323.94
24.09,6.35,1,15.53,99.54,4.37,0.63,216.9
13.84,22.76,1,17.59,323.65,5.46,0.54,243.95
18.54,34.66,1,19.69,538.04,9.87,0.49,289.26
13.86,13.31,1,11.8,152,5.85,0.36,227.69
38.07,73.84,1,24.18,664.25,2.47,0.6,518.63
15.82,11.18,0,16.25,88.93,2.42,0.68,219.61
10.88,20.79,1,19.18,66.49,4.74,0.35,234.17
7.81,19,1,21.05,195.7,6.49,0.42,219.23
9.81,6.87,1,17.9,95.09,9.33,0.41,206.84
20.73,14.04,1,16.18,141.62,5.8,0.83,233.69
11.04,13.98,1,23,241.43,4.9,0.99,207.93
12.27,49.6,0,22.28,514.15,4.43,0.47,347.87
39.95,36.44,1,24.02,759.09,2.56,0.56,299.29
14.03,9.78,1,13.45,90.76,10.73,0.99,232.76
17.92,24.88,1,17.35,722.65,5.32,0.59,243.4
18.45,14.01,1,19.9,113.24,4.59,0.76,223.59
20.55,21.25,1,21.94,483.5,3.21,0.23,228.81
19.88,62.05,1,22.21,617.56,0.73,0.36,415.76
28.51,8.18,1,16.93,123.53,6.64,0.51,228
35.66,21.32,1,16.9,7.08,6.05,0.41,276.98
27.2,45.77,0,11.02,917.92,4.89,0.62,349.64
21.96,4.99,1,16.06,276.7,7.77,0.15,214.84
